Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2016,AZ,Arizona,Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,"8,112",76.92,75.55,78.29,1,%,Crude Prevalence,,,BRFSS,CLASS15,TOPIC23,04,BO1,CAT1,_TOTINDA,RESP046,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",No,Overall,Overall,"2,809",23.08,21.71,24.45,1,%,Crude Prevalence,,,BRFSS,CLASS15,TOPIC23,04,BO1,CAT1,_TOTINDA,RESP054,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,684",40.58,38.09,43.07,1,%,Crude Prevalence,,,BRFSS,CLASS16,TOPIC47,04,BO1,CAT1,_RFPSA21,RESP046,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,639",59.42,56.93,61.91,1,%,Crude Prevalence,,,BRFSS,CLASS16,TOPIC47,04,BO1,CAT1,_RFPSA21,RESP054,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,310",14.71,13.49,15.93,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,04,BO1,CAT1,_RFSMOK3,RESP046,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"9,199",85.29,84.07,86.51,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC15,04,BO1,CAT1,_RFSMOK3,RESP054,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,125,1.13,0.84,1.42,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC54,04,BO1,CAT1,USENOW3,RESP079,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,113,1.65,1.2,2.1,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC54,04,BO1,CAT1,USENOW3,RESP080,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"10,322",97.22,96.69,97.75,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC54,04,BO1,CAT1,USENOW3,RESP081,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,903,9.46,8.5,10.42,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC55,04,BO1,CAT1,_SMOKER3,RESP068,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,407,5.25,4.45,6.05,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC55,04,BO1,CAT1,_SMOKER3,RESP069,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"3,392",25.48,24.15,26.81,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC55,04,BO1,CAT1,_SMOKER3,RESP070,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"5,807",59.81,58.22,61.4,1,%,Crude Prevalence,,,BRFSS,CLASS17,TOPIC55,04,BO1,CAT1,_SMOKER3,RESP071,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"2,499",76.22,73.93,78.51,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,04,BO1,CAT1,_MAM5021,RESP186,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,717,23.78,21.49,26.07,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,04,BO1,CAT1,_MAM5021,RESP187,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,691",68.45,66.27,70.63,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,04,BO1,CAT1,_RFMAM2Y,RESP046,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,470",31.55,29.37,33.73,1,%,Crude Prevalence,,,BRFSS,CLASS18,TOPIC37,04,BO1,CAT1,_RFMAM2Y,RESP054,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,E-Cigarette Use,E-Cigarette Use,Current E-cigarette user,Not currently using E-cigarettes,Overall,Overall,"10,195",94.72,93.92,95.52,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,04,BO1,CAT1,_CURECIG,RESP213,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,E-Cigarette Use,E-Cigarette Use,Current E-cigarette user,Current E-cigarette user,Overall,Overall,338,5.28,4.48,6.08,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,04,BO1,CAT1,_CURECIG,RESP214,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Current E-cigarette user - every day,Overall,Overall,124,2.25,1.7,2.8,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,04,BO1,CAT1,_ECIGSTS,RESP215,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Current E-cigarette user - some days,Overall,Overall,214,3.03,2.44,3.62,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,04,BO1,CAT1,_ECIGSTS,RESP216,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Former E-cigarette user,Overall,Overall,"1,172",17.86,16.45,19.27,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,04,BO1,CAT1,_ECIGSTS,RESP217,"(34.865970280000454, -111.76381127699972)"
2016,AZ,Arizona,E-Cigarette Use,E-Cigarette Use,E-cigarette use status,Never used E-cigarettes,Overall,Overall,"9,023",76.86,75.33,78.39,1,%,Crude Prevalence,,,BRFSS,CLASS19,TOPIC67,04,BO1,CAT1,_ECIGSTS,RESP218,"(34.865970280000454, -111.76381127699972)"
2016,AR,Arkansas,Chronic Health Indicators,COPD,Ever told you have COPD?,No,Overall,Overall,"4,615",90.35,89.04,91.66,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC14,05,BO1,CAT1,CHCCOPD1,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,"1,683",41.21,38.7,43.72,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC03,05,BO1,CAT1,DRNKANY5,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,"3,394",58.79,56.28,61.3,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC03,05,BO1,CAT1,DRNKANY5,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,394,14.97,12.91,17.03,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC07,05,BO1,CAT1,_RFBING5,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",No,Overall,Overall,"4,647",85.03,82.97,87.09,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC07,05,BO1,CAT1,_RFBING5,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Do not meet criteria for heavy drinking,Overall,Overall,"4,858",94.79,93.56,96.02,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC30,05,BO1,CAT1,_RFDRHV5,RESP205,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than 14 drinks per week and adult women having more than 7 drinks per week) (variable calculated from one or more BRFSS questions),Meet criteria for heavy drinking,Overall,Overall,188,5.21,3.98,6.44,1,%,Crude Prevalence,,,BRFSS,CLASS01,TOPIC30,05,BO1,CAT1,_RFDRHV5,RESP206,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,351",33.42,31.24,35.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC05,05,BO1,CAT1,_DRDXAR1,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,912",66.58,64.4,68.76,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC05,05,BO1,CAT1,_DRDXAR1,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,481,8.54,7.25,9.83,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,05,BO1,CAT1,_CASTHM1,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,776",91.46,90.17,92.75,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,05,BO1,CAT1,_CASTHM1,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,695,14.35,12.57,16.13,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,05,BO1,CAT1,_LTASTH1,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,584",85.65,83.87,87.43,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC06,05,BO1,CAT1,_LTASTH1,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,543,7.1,6.1,8.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"4,671",92.9,91.9,93.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,Yes,Overall,Overall,463,6.74,5.6,7.88,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDINFR4,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,No,Overall,Overall,"4,799",93.26,92.12,94.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDINFR4,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,Yes,Overall,Overall,343,4.78,3.88,5.68,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDSTRK3,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,No,Overall,Overall,"4,934",95.22,94.32,96.12,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDSTRK3,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,COPD,Ever told you have COPD?,Yes,Overall,Overall,651,9.65,8.34,10.96,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC14,05,BO1,CAT1,CHCCOPD1,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,Overall,Overall,"1,110",23.68,21.6,25.76,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC17,05,BO1,CAT1,ADDEPEV2,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,Overall,Overall,"4,166",76.32,74.24,78.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC17,05,BO1,CAT1,ADDEPEV2,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,Yes,Overall,Overall,993,13.47,12.06,14.88,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,05,BO1,CAT1,DIABETE3,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"Yes, pregnancy-related",Overall,Overall,35,0.83,0.42,1.24,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,05,BO1,CAT1,DIABETE3,RESP051,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"No, pre-diabetes or borderline diabetes",Overall,Overall,68,0.95,0.5,1.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,05,BO1,CAT1,DIABETE3,RESP052,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,No,Overall,Overall,"4,192",84.74,83.23,86.25,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC18,05,BO1,CAT1,DIABETE3,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,Overall,Overall,283,3.72,2.99,4.45,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC35,05,BO1,CAT1,CHCKIDNY,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Kidney,Ever told you have kidney disease?,No,Overall,Overall,"4,988",96.28,95.55,97.01,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC35,05,BO1,CAT1,CHCKIDNY,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,691,8.04,7.04,9.04,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC40,05,BO1,CAT1,CHCOCNCR,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"4,586",91.96,90.96,92.96,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC40,05,BO1,CAT1,CHCOCNCR,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,Yes,Overall,Overall,641,7.5,6.54,8.46,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC53,05,BO1,CAT1,CHCSCNCR,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,No,Overall,Overall,"4,637",92.5,91.54,93.46,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC53,05,BO1,CAT1,CHCSCNCR,RESP054,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Aged 50-75 had a blood stool test within the past 3 years,Received a home FOBT,Overall,Overall,6,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS04,TOPIC08,05,BO1,CAT1,_FOBTFS,RESP209,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Aged 50-75 had a blood stool test within the past 3 years,Did not receive a home FOBT,Overall,Overall,"2,506",99.86,99.72,100,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC08,05,BO1,CAT1,_FOBTFS,RESP210,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,257,9.91,8.13,11.69,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC08,05,BO1,CAT1,_RFBLDS3,RESP190,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,531",90.09,88.31,91.87,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC08,05,BO1,CAT1,_RFBLDS3,RESP191,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Sigmoidoscopy,Aged 50-75 had a sigmoidoscopy within the past 5 years,Received a sigmoidoscopy,Overall,Overall,25,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS04,TOPIC52,05,BO1,CAT1,_FS5YR,RESP211,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Sigmoidoscopy,Aged 50-75 had a sigmoidoscopy within the past 5 years,Did not receive a sigmoidoscopy,Overall,Overall,"1,234",98.48,97.54,99.42,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC52,05,BO1,CAT1,_FS5YR,RESP212,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,882",65.4,62.52,68.28,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC64,05,BO1,CAT1,_CRCREC,RESP192,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,842,34.6,31.72,37.48,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC64,05,BO1,CAT1,_CRCREC,RESP193,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Colonoscopy,Aged 50-75 had a colonoscopy in the past 10 years,Received a colonoscopy,Overall,Overall,"1,796",61.3,58.36,64.24,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC68,05,BO1,CAT1,_COL10YR,RESP207,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Colorectal Cancer Screening,Colonoscopy,Aged 50-75 had a colonoscopy in the past 10 years,Did not receive a colonoscopy,Overall,Overall,933,38.7,35.76,41.64,1,%,Crude Prevalence,,,BRFSS,CLASS04,TOPIC68,05,BO1,CAT1,_COL10YR,RESP208,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Demographics,Age,What is your age?,18-24 years,Overall,Overall,134,12.8,10.45,15.15,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,05,BO1,CAT1,AGE,RESP010,"(34.74865012400045, -92.27449074299966)"
2016,AR,Arkansas,Demographics,Age,What is your age?,25-34 years,Overall,Overall,312,16.79,14.73,18.85,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC02,05,BO1,CAT1,AGE,RESP011,"(34.74865012400045, -92.27449074299966)"
